PH_ID	OS_ID
PH01000014G1270	OS06G0204600
PH01000014G1320	OS06G0202900
PH01000014G1340	OS02G0778300
PH01000014G1410	OS02G0778700
PH01000014G1430	OS06G0203800
PH01000014G1630	OS06G0204400
PH01000014G1850	OS01G0874300
PH01000014G2100	OS06G0206100
PH01000014G2120	OS06G0206200
PH01000014G2300	OS02G0775400
PH01000014G2320	OS10G0512800
PH01000014G2450	OS06G0207500
PH01000014G2460	OS06G0207600
PH01000014G2470	OS06G0207700
PH01000014G2480	OS02G0773400
PH01000014G2500	OS08G0136100
PH01000014G2580	OS06G0208300
PH01000014G2660	OS02G0771400
PH01000014G2680	OS02G0769200
PH01000015G0010	OS01G0133900
PH01000015G0080	OS01G0134500
PH01000015G0090	OS01G0134700
PH01000015G0160	OS01G0135700
PH01000015G0190	OS01G0135900
PH01000015G0220	OS01G0136100
PH01000015G0230	OS01G0138300
PH01000015G0260	OS01G0136400
PH01000015G0390	OS01G0136900
PH01000015G0410	OS01G0137250
PH01000015G0530	OS10G0520100
PH01000015G0540	OS01G0138400
PH01000015G0560	OS01G0138500
PH01000015G0610	OS01G0138900
PH01000015G0640	OS01G0139000
PH01000015G0650	OS01G0139200
PH01000015G0810	OS01G0140100
PH01000015G1290	OS01G0141000
PH01000015G1320	OS01G0141100
PH01000015G1390	OS01G0141700
PH01000015G1440	OS01G0668300
PH01000015G1480	OS01G0142100
PH01000015G1490	OS01G0142300
PH01000015G1560	OS01G0142500
PH01000015G1630	OS01G0142800
PH01000015G1760	OS04G0538800
PH01000015G1770	OS03G0826000
PH01000015G1970	OS01G0143100
PH01000015G2020	OS01G0143800
PH01000015G2030	OS01G0143900
PH01000015G2060	OS01G0144100
PH01000015G2120	OS01G0144300
PH01000015G2130	OS01G0144340
PH01000015G2140	OS01G0144340
PH01000015G2160	OS01G0144600
PH01000015G2210	OS01G0147200
PH01000015G2360	OS03G0116366
PH01000015G2370	OS11G0704800
PH01000015G2420	OS01G0147700
PH01000015G2440	OS01G0147700
PH01000015G2470	OS01G0147800
PH01000015G2480	OS01G0147900
PH01000015G2590	OS01G0148000
PH01000015G2600	OS12G0570700
PH01000015G2630	OS01G0149900
PH01000015G2650	OS01G0150000
PH01000015G2730	OS04G0271200
PH01000015G2760	OS01G0151100
PH01000015G2850	OS01G0151500
PH01000016G0110	OS04G0391900
PH01000016G0280	OS04G0393900
PH01000016G0320	OS02G0514500
PH01000016G0530	OS04G0394200
PH01000016G0560	OS04G0394300
PH01000016G0600	OS04G0394500
PH01000016G0630	OS04G0394700
PH01000016G0660	OS11G0104050
PH01000016G0700	OS04G0395600
PH01000016G0730	OS04G0395700
PH01000016G0830	OS04G0395900
PH01000016G1030	OS12G0230100
PH01000016G1040	OS04G0397400
PH01000016G1050	OS02G0516800
PH01000016G1090	OS04G0397700
PH01000016G1150	OS02G0517531
PH01000016G1190	OS01G0777300
PH01000016G1570	OS04G0398500
PH01000016G1580	OS04G0398600
PH01000016G1650	OS02G0478700
PH01000016G1870	OS03G0270500
PH01000017G0030	OS03G0356596
PH01000017G0070	OS03G0121800
PH01000017G0080	OS03G0121700
PH01000017G0150	OS03G0121200
PH01000017G0270	OS03G0120900
PH01000017G0370	OS10G0537300
PH01000017G0390	OS03G0120400
PH01000017G0420	OS03G0120300
PH01000017G0440	OS03G0120100
PH01000017G0450	OS03G0120000
PH01000017G0480	OS03G0119966
PH01000017G0530	OS03G0119700
PH01000017G0660	OS03G0119300
PH01000017G0720	OS03G0119000
PH01000017G0730	OS03G0118900
PH01000017G0740	OS03G0118800
PH01000017G0870	OS10G0524100
PH01000017G0880	OS02G0123100
PH01000017G0910	OS03G0118200
PH01000017G1100	OS03G0116900
PH01000017G1110	OS03G0118600
PH01000017G1130	OS03G0116800
PH01000017G1140	OS03G0116500
PH01000017G1200	OS10G0521700
PH01000017G1210	OS03G0116300
PH01000017G1220	OS03G0116300
PH01000017G1420	OS03G0115500
PH01000017G1500	OS03G0115300
PH01000017G1540	OS03G0115000
PH01000017G1550	OS03G0114900
PH01000017G1560	OS03G0114800
PH01000017G1610	OS03G0114300
PH01000017G1630	OS03G0114000
PH01000017G1650	OS03G0113900
PH01000017G1770	OS04G0541100
PH01000017G1840	OS03G0113000
PH01000017G1880	OS03G0112600
PH01000017G1940	OS03G0112101
PH01000017G1950	OS03G0111800
PH01000017G1970	OS10G0506100
PH01000017G1990	OS03G0111300
PH01000017G2160	OS03G0111100
PH01000017G2230	OS03G0110800
PH01000017G2260	OS10G0485500
PH01000017G2270	OS03G0110500
PH01000017G2310	OS03G0110300
PH01000017G2410	OS03G0109650
PH01000017G2520	OS03G0109400
PH01000018G0120	OS01G0749100
PH01000018G0140	OS01G0749300
PH01000018G0160	OS01G0749400
PH01000018G0310	OS01G0749900
PH01000018G0360	OS01G0750000
PH01000018G0370	OS01G0750100
PH01000018G0380	OS01G0750300
PH01000018G0430	OS03G0441000
PH01000018G0580	OS01G0750500
PH01000018G0590	OS05G0516600
PH01000018G0620	OS01G0750800
PH01000018G0630	OS10G0577800
PH01000018G0640	OS01G0751300
PH01000018G0660	OS01G0751600
PH01000018G0710	OS01G0752200
PH01000018G0750	OS01G0752300
PH01000018G0760	OS01G0752400
PH01000018G0790	OS01G0752500
PH01000018G0810	OS01G0752700
PH01000018G0830	OS01G0752700
PH01000018G0850	OS01G0752800
PH01000018G0890	OS01G0753000
PH01000018G0940	OS01G0753500
PH01000018G0970	OS01G0753800
PH01000018G1050	OS01G0754000
PH01000018G1060	OS01G0754100
PH01000018G1200	OS01G0754700
PH01000018G1270	OS01G0755100
PH01000018G1460	OS01G0755500
PH01000018G1570	OS01G0755700
PH01000018G1600	OS05G0582400
PH01000018G1610	OS01G0756000
PH01000018G1630	OS01G0756200
PH01000018G1710	OS01G0756600
PH01000018G1810	OS06G0593200
PH01000018G1850	OS07G0275475
PH01000018G1890	OS01G0757200
PH01000018G1920	OS01G0757500
PH01000018G1930	OS01G0757600
PH01000018G2000	OS01G0757800
PH01000018G2140	OS01G0758400
PH01000018G2250	OS01G0758900
PH01000018G2280	OS03G0270700
PH01000018G2290	OS01G0759000
PH01000018G2330	OS01G0266500
PH01000018G2350	OS05G0514200
PH01000018G2430	OS01G0759700
PH01000018G2450	OS01G0759900
PH01000018G2470	OS01G0760600
PH01000018G2540	OS01G0760300
PH01000018G2550	OS01G0760600
PH01000018G2640	OS12G0181900
PH01000018G2720	OS01G0761100
PH01000019G0020	OS02G0532500
PH01000019G0030	OS02G0532300
PH01000019G0130	OS12G0230600
PH01000019G0150	OS02G0530600
PH01000019G0160	OS04G0411200
PH01000019G0200	OS02G0530300
PH01000019G0220	OS02G0530100
PH01000019G0260	OS02G0529400
PH01000019G0310	OS06G0726400
PH01000019G0360	OS02G0527300
PH01000019G0430	OS04G0405800
PH01000019G0440	OS02G0526700
PH01000019G0450	OS01G0730300
PH01000019G0470	OS02G0526400
PH01000019G0480	OS04G0405100
PH01000019G0530	OS02G0525900
PH01000019G0570	OS02G0104200
PH01000019G0580	OS06G0105900
PH01000019G0630	OS02G0104500
PH01000019G0750	OS02G0104700
PH01000019G0770	OS02G0105000
PH01000019G0810	OS02G0105100
PH01000019G0830	OS02G0105200
PH01000019G0870	OS02G0105400
PH01000019G0910	OS02G0106100
PH01000019G0920	OS02G0106100
PH01000019G0990	OS02G0106100
PH01000019G1000	OS02G0106300
PH01000019G1090	OS02G0106700
PH01000019G1100	OS02G0106800
PH01000019G1140	OS03G0743800
PH01000019G1260	OS02G0109200
PH01000019G1310	OS02G0109800
PH01000019G1370	OS02G0110000
PH01000019G1410	OS02G0110400
PH01000019G1420	OS02G0110600
PH01000019G1430	OS01G0570500
PH01000019G1450	OS06G0102800
PH01000019G1480	OS01G0580100
PH01000019G1490	OS02G0815000
PH01000019G1600	OS02G0114000
PH01000019G1620	OS02G0114033
PH01000019G1700	OS02G0114200
PH01000019G1710	OS02G0114200
PH01000019G1720	OS01G0855000
PH01000019G1730	OS02G0114600
PH01000019G1740	OS02G0114700
PH01000019G1840	OS02G0115700
PH01000019G1850	OS02G0115900
PH01000019G1890	OS05G0121400
PH01000019G1900	OS02G0116100
PH01000019G1930	OS02G0116500
PH01000019G1940	OS02G0116600
PH01000019G2080	OS02G0117400
PH01000019G2100	OS02G0116900
PH01000019G2110	OS01G0584900
PH01000019G2150	OS02G0117500
PH01000019G2160	OS02G0117600
PH01000019G2170	OS02G0117700
PH01000019G2180	OS02G0117800
PH01000019G2190	OS02G0117900
PH01000019G2200	OS02G0118000
PH01000019G2230	OS02G0118200
PH01000019G2250	OS02G0118400
PH01000019G2270	OS02G0119200
PH01000019G2280	OS02G0119300
PH01000019G2290	OS02G0119400
PH01000019G2350	OS02G0119700
PH01000019G2380	OS02G0119800
PH01000019G2390	OS02G0669000
PH01000019G2400	OS02G0120000
PH01000019G2500	OS02G0120300
PH01000019G2510	OS02G0120400
PH01000020G0010	OS02G0593600
PH01000020G0020	OS04G0476800
PH01000020G0110	OS04G0477200
PH01000020G0120	OS04G0477500
PH01000020G0260	OS04G0479000
PH01000020G0270	OS04G0479100
PH01000020G0320	OS04G0479200
PH01000020G0340	OS04G0479300
PH01000020G0360	OS04G0480100
PH01000020G0420	OS04G0480300
PH01000020G0430	OS01G0837900
PH01000020G0500	OS07G0568500
PH01000020G0530	OS09G0533300
PH01000020G0640	OS04G0481200
PH01000020G0790	OS08G0557000
PH01000020G0870	OS04G0481500
PH01000020G0900	OS04G0481600
PH01000020G0920	OS02G0190300
PH01000020G1010	OS04G0482300
PH01000020G1080	OS12G0289600
PH01000020G1090	OS02G0597000
PH01000020G1160	OS04G0482800
PH01000020G1250	OS04G0483200
PH01000020G1300	OS04G0483500
PH01000020G1330	OS04G0484900
PH01000020G1340	OS04G0485000
PH01000020G1370	OS04G0485200
PH01000020G1380	OS04G0485300
PH01000020G1390	OS04G0485400
PH01000020G1430	OS08G0236700
PH01000020G1440	OS04G0485800
PH01000020G1490	OS04G0486400
PH01000020G1500	OS04G0486500
PH01000020G1560	OS04G0486800
PH01000020G1570	OS04G0486900
PH01000020G1620	OS04G0487100
PH01000020G1640	OS04G0487200
PH01000020G1650	OS04G0487300
PH01000020G1700	OS04G0488000
PH01000020G1730	OS04G0488100
PH01000020G1780	OS04G0488400
PH01000020G1790	OS04G0488500
PH01000020G1840	OS04G0488700
PH01000020G1860	OS04G0489100
PH01000020G1910	OS04G0489100
PH01000020G2160	OS04G0490100
PH01000020G2190	OS02G0457500
PH01000020G2200	OS04G0490400
PH01000020G2220	OS03G0844100
PH01000020G2230	OS02G0604300
PH01000020G2300	OS04G0490700
PH01000020G2310	OS04G0490800
PH01000020G2590	OS04G0492300
PH01000020G2630	OS04G0491700
PH01000020G2640	OS04G0492400
PH01000020G2710	OS04G0492600
PH01000021G0020	OS06G0731800
PH01000021G0040	OS02G0826300
PH01000021G0050	OS02G0826200
PH01000021G0060	OS02G0826100
PH01000021G0190	OS02G0824500
PH01000021G0220	OS02G0824300
PH01000021G0280	OS02G0824000
PH01000021G0290	OS02G0823900
PH01000021G0300	OS02G0823800
PH01000021G0320	OS02G0823800
PH01000021G0420	OS06G0275600
PH01000021G0480	OS02G0823300
PH01000021G0560	OS02G0823100
PH01000021G0680	OS02G0822600
PH01000021G0700	OS10G0468500
PH01000021G0720	OS02G0822400
PH01000021G0780	OS02G0822300
PH01000021G0790	OS02G0822200
PH01000021G0800	OS02G0822100
PH01000021G0830	OS02G0822000
PH01000021G0990	OS02G0820900
PH01000021G1070	OS08G0326300
PH01000021G1090	OS12G0163300
PH01000021G1190	OS02G0820400
PH01000021G1200	OS02G0820300
PH01000021G1210	OS02G0820200
PH01000021G1240	OS02G0820000
PH01000021G1280	OS02G0819700
PH01000021G1290	OS11G0416900
PH01000021G1320	OS02G0819600
PH01000021G1350	OS02G0819500
PH01000021G1440	OS02G0819100
PH01000021G1460	OS02G0818900
PH01000021G1500	OS02G0818900
PH01000021G2170	OS12G0420200
PH01000021G2210	OS03G0599800
PH01000021G2350	OS01G0789200
PH01000021G2400	OS05G0411200
PH01000021G2410	OS05G0411300
PH01000021G2480	OS05G0411600
PH01000021G2500	OS05G0412000
PH01000022G0050	OS05G0473300
PH01000022G0140	OS03G0819700
PH01000022G0190	OS05G0472700
PH01000022G0640	OS05G0470800
PH01000022G0660	OS05G0470700
PH01000022G0780	OS05G0468900
PH01000022G0840	OS05G0468700
PH01000022G0990	OS05G0467000
PH01000022G1000	OS05G0466900
PH01000022G1030	OS01G0833400
PH01000022G1070	OS10G0539500
PH01000022G1180	OS05G0465800
PH01000022G1190	OS03G0131800
PH01000022G1220	OS05G0465100
PH01000022G1700	OS05G0464200
PH01000022G1820	OS03G0818400
PH01000022G1870	OS05G0463900
PH01000022G1910	OS05G0463800
PH01000022G1920	OS05G0463500
PH01000022G2020	OS05G0463400
PH01000022G2070	OS05G0462600
PH01000022G2140	OS05G0462500
PH01000022G2160	OS05G0462400
PH01000022G2350	OS08G0164300
PH01000022G2450	OS08G0555200
PH01000023G0150	OS04G0553800
PH01000023G0250	OS04G0553000
PH01000023G0380	OS04G0552300
PH01000023G0480	OS04G0551800
PH01000023G0560	OS08G0554050
PH01000023G0610	OS02G0658100
PH01000023G0640	OS04G0550700
PH01000023G0830	OS10G0565600
PH01000023G1030	OS04G0549700
PH01000023G1110	OS04G0549300
PH01000023G1200	OS10G0562000
PH01000023G1230	OS04G0548300
PH01000023G1280	OS04G0548000
PH01000023G1300	OS04G0547900
PH01000023G1400	OS04G0546800
PH01000023G1410	OS04G0546500
PH01000023G1420	OS04G0546300
PH01000023G1450	OS04G0546100
PH01000023G1520	OS02G0653800
PH01000023G1630	OS04G0545400
PH01000023G1650	OS04G0545300
PH01000023G1710	OS04G0545200
PH01000023G1730	OS04G0545200
PH01000023G1810	OS02G0652300
PH01000023G1870	OS04G0544900
PH01000023G1920	OS04G0544400
PH01000023G2040	OS04G0544100
PH01000023G2080	OS04G0543900
PH01000023G2110	OS04G0543700
PH01000023G2160	OS04G0543600
PH01000023G2170	OS04G0543500
PH01000023G2280	OS07G0555200
PH01000023G2660	OS01G0542000
PH01000023G2670	OS03G0835600
PH01000024G0010	OS05G0559350
PH01000024G0090	OS01G0225000
PH01000024G0160	OS05G0558800
PH01000024G0240	OS11G0606400
PH01000024G0250	OS05G0558000
PH01000024G0390	OS01G0125900
PH01000024G0400	OS05G0557600
PH01000024G0410	OS05G0557500
PH01000024G0440	OS05G0447500
PH01000024G0700	OS05G0557100
PH01000024G0850	OS01G0680700
PH01000024G0900	OS05G0556400
PH01000024G0940	OS05G0556300
PH01000024G0980	OS05G0556100
PH01000024G0990	OS05G0556000
PH01000024G1000	OS05G0555800
PH01000024G1030	OS05G0555600
PH01000024G1060	OS05G0555300
PH01000024G1180	OS05G0105600
PH01000024G1190	OS05G0554500
PH01000024G1210	OS05G0554400
PH01000024G1270	OS01G0683600
PH01000024G1280	OS01G0684900
PH01000024G1340	OS05G0553800
PH01000024G1360	OS05G0553700
PH01000024G1380	OS05G0553400
PH01000024G1490	OS05G0553000
PH01000024G1530	OS05G0552800
PH01000024G1560	OS05G0552500
PH01000024G1630	OS05G0552500
PH01000024G1690	OS05G0552400
PH01000024G1770	OS05G0552100
PH01000024G1910	OS05G0551600
PH01000024G1960	OS01G0689000
PH01000024G2010	OS05G0551000
PH01000024G2110	OS01G0689900
PH01000024G2290	OS05G0550000
PH01000024G2370	OS01G0693400
PH01000024G2430	OS05G0549700
PH01000024G2550	OS05G0549000
PH01000024G2570	OS05G0548900
PH01000025G0040	OS12G0586600
PH01000025G0100	OS12G0588800
PH01000025G0210	OS12G0589100
PH01000025G0290	OS12G0590500
PH01000025G0370	OS12G0590900
PH01000025G0410	OS12G0591500
PH01000025G0470	OS12G0592300
PH01000025G0480	OS12G0592200
PH01000025G0550	OS03G0624000
PH01000025G0600	OS12G0592900
PH01000025G0610	OS12G0593000
PH01000025G0790	OS12G0594200
PH01000025G0810	OS02G0139500
PH01000025G0840	OS02G0470400
PH01000025G0860	OS12G0594300
PH01000025G0890	OS12G0595000
PH01000025G0920	OS06G0701300
PH01000025G0930	OS09G0510700
PH01000025G0960	OS12G0595800
PH01000025G1070	OS03G0769400
PH01000025G1080	OS12G0596800
PH01000025G1090	OS12G0596900
PH01000025G1120	OS12G0597000
PH01000025G1140	OS05G0508700
PH01000025G1170	OS12G0597400
PH01000025G1180	OS12G0597500
PH01000025G1210	OS03G0627500
PH01000025G1260	OS12G0597700
PH01000025G1380	OS12G0600200
PH01000025G1400	OS12G0600400
PH01000025G1450	OS04G0182850
PH01000025G1600	OS12G0601300
PH01000025G1630	OS12G0601400
PH01000025G1710	OS03G0634400
PH01000025G1810	OS12G0603800
PH01000025G1910	OS09G0298700
PH01000025G1920	OS03G0635800
PH01000025G1940	OS03G0636700
PH01000025G1970	OS03G0278200
PH01000025G1980	OS12G0604600
PH01000025G1990	OS12G0604700
PH01000025G2020	OS03G0637900
PH01000025G2030	OS03G0326350
PH01000025G2120	OS12G0605300
PH01000025G2130	OS12G0605400
PH01000025G2160	OS12G0605500
PH01000025G2180	OS12G0605500
PH01000025G2190	OS12G0605800
PH01000025G2230	OS03G0638800
PH01000025G2240	OS01G0738100
PH01000025G2260	OS12G0607000
PH01000026G0020	OS08G0445700
PH01000026G0030	OS02G0790600
PH01000026G0040	OS02G0791200
PH01000026G0110	OS02G0791300
PH01000026G0130	OS02G0791500
PH01000026G0180	OS02G0791800
PH01000026G0220	OS02G0792900
PH01000026G0230	OS02G0793300
PH01000026G0280	OS02G0793700
PH01000026G0340	OS02G0793900
PH01000026G0350	OS02G0794000
PH01000026G0390	OS02G0794300
PH01000026G0400	OS02G0794400
PH01000026G0420	OS07G0414000
PH01000026G0430	OS07G0413800
PH01000026G0450	OS02G0794500
PH01000026G0490	OS12G0434400
PH01000026G0510	OS02G0795000
PH01000026G0570	OS02G0795800
PH01000026G0580	OS02G0795900
PH01000026G0620	OS02G0796300
PH01000026G0640	OS02G0796400
PH01000026G0660	OS02G0796500
PH01000026G0680	OS02G0796600
PH01000026G0720	OS02G0796700
PH01000026G0730	OS08G0290400
PH01000026G0870	OS02G0797400
PH01000026G0880	OS02G0797500
PH01000026G0890	OS02G0797600
PH01000026G0900	OS02G0797700
PH01000026G0980	OS02G0798100
PH01000026G1030	OS02G0798600
PH01000026G1060	OS02G0798700
PH01000026G1120	OS02G0799100
PH01000026G1190	OS02G0799300
PH01000026G1260	OS02G0799600
PH01000026G1270	OS02G0799700
PH01000026G1290	OS02G0800000
PH01000026G1400	OS02G0802700
PH01000026G1450	OS03G0334800
PH01000026G1490	OS02G0803200
PH01000026G1530	OS02G0803250
PH01000026G1560	OS02G0803300
PH01000026G1630	OS06G0173100
PH01000026G1700	OS02G0804300
PH01000026G1720	OS02G0804500
PH01000026G1780	OS07G0281000
PH01000026G1810	OS03G0115300
PH01000026G1860	OS02G0805200
PH01000026G1880	OS03G0278000
PH01000026G1950	OS06G0575400
PH01000026G1980	OS02G0805500
PH01000026G2010	OS02G0805600
PH01000026G2100	OS02G0805800
PH01000026G2110	OS02G0805900
PH01000026G2140	OS02G0806400
PH01000026G2150	OS02G0806500
PH01000026G2170	OS02G0806600
PH01000026G2310	OS03G0183100
PH01000026G2370	OS02G0811000
PH01000026G2380	OS05G0196500
PH01000027G0270	OS10G0339290
PH01000027G0350	OS10G0339290
PH01000027G0360	OS10G0339290
PH01000027G0400	OS10G0337500
PH01000027G0630	OS07G0111600
PH01000027G0750	OS10G0330400
PH01000027G0760	OS10G0330300
PH01000027G0800	OS10G0330000
PH01000027G0820	OS03G0210800
PH01000027G0920	OS02G0167500
PH01000027G1370	OS01G0767700
PH01000027G1390	OS01G0767900
PH01000027G1530	OS10G0324900
PH01000027G1540	OS10G0324600
PH01000027G1560	OS10G0324600
PH01000027G1630	OS10G0323500
PH01000027G1830	OS10G0331600
PH01000027G1860	OS10G0332000
PH01000027G1900	OS03G0213100
PH01000027G1910	OS03G0757500
PH01000027G2140	OS03G0431800
PH01000027G2150	OS03G0431800
PH01000027G2330	OS05G0177100
PH01000027G2350	OS09G0434500
PH01000028G2090	OS04G0527800
PH01000028G2140	OS04G0527500
PH01000028G2330	OS04G0527000
PH01000028G2350	OS04G0526800
PH01000028G2440	OS02G0780600
PH01000028G2500	OS04G0526000
PH01000028G2550	OS04G0525900
PH01000028G2600	OS04G0525700
PH01000028G2610	OS04G0525600
PH01000029G0070	OS01G0803200
PH01000029G0210	OS05G0493800
PH01000029G0270	OS01G0804400
PH01000029G0280	OS01G0804400
PH01000029G0340	OS01G0693700
PH01000029G0360	OS01G0805400
PH01000029G0470	OS01G0805600
PH01000029G0500	OS01G0805700
PH01000029G0520	OS01G0805700
PH01000029G0650	OS01G0805800
PH01000029G0660	OS01G0805900
PH01000029G0710	OS01G0806200
PH01000029G0960	OS01G0807900
PH01000029G0970	OS01G0808100
PH01000029G1280	OS01G0809900
PH01000029G1290	OS01G0810100
PH01000029G1330	OS01G0810200
PH01000029G1340	OS05G0491100
PH01000029G1610	OS02G0754000
PH01000029G1680	OS10G0140900
PH01000029G1730	OS01G0811300
PH01000029G1740	OS01G0811400
PH01000029G1950	OS01G0812000
PH01000029G1970	OS01G0812050
PH01000029G1980	OS01G0812100
PH01000029G1990	OS06G0713000
PH01000029G2070	OS01G0813100
PH01000029G2160	OS05G0489600
PH01000029G2170	OS01G0813500
PH01000029G2180	OS04G0486500
PH01000029G2250	OS01G0813900
PH01000029G2270	OS01G0814000
PH01000029G2300	OS01G0814100
PH01000029G2370	OS05G0489000
PH01000029G2380	OS01G0814300
PH01000029G2390	OS01G0814400
PH01000029G2400	OS06G0537500
PH01000029G2440	OS05G0488500
PH01000029G2510	OS04G0286300
PH01000029G2540	OS01G0815700
PH01000030G0050	OS04G0594100
PH01000030G0070	OS04G0593500
PH01000030G0210	OS04G0592700
PH01000030G0260	OS04G0592600
PH01000030G0270	OS04G0592500
PH01000030G0390	OS06G0184300
PH01000030G0430	OS04G0591300
PH01000030G0460	OS04G0591100
PH01000030G0550	OS04G0591000
PH01000030G0570	OS02G0691500
PH01000030G0670	OS12G0583400
PH01000030G0890	OS04G0589900
PH01000030G1000	OS04G0589700
PH01000030G1020	OS04G0589600
PH01000030G1080	OS04G0588700
PH01000030G1170	OS04G0588200
PH01000030G1240	OS04G0587500
PH01000030G1340	OS04G0586500
PH01000030G1420	OS04G0586100
PH01000030G1490	OS04G0586000
PH01000030G1580	OS04G0585700
PH01000030G1730	OS09G0474800
PH01000030G1770	OS08G0487800
PH01000030G1780	OS09G0474100
PH01000030G1800	OS09G0474051
PH01000030G2230	OS09G0471100
PH01000030G2390	OS09G0470900
PH01000031G0250	OS01G0900800
PH01000031G0260	OS01G0900900
PH01000031G0270	OS01G0901000
PH01000031G0300	OS01G0901200
PH01000031G0320	OS12G0190000
PH01000031G0380	OS01G0901600
PH01000031G0390	OS01G0901700
PH01000031G0410	OS01G0901900
PH01000031G0480	OS01G0902100
PH01000031G0500	OS01G0902300
PH01000031G0520	OS01G0902700
PH01000031G0750	OS07G0167100
PH01000031G0760	OS07G0167100
PH01000031G0840	OS01G0904200
PH01000031G0910	OS01G0904400
PH01000031G0970	OS01G0904500
PH01000031G1000	OS01G0904700
PH01000031G1210	OS01G0905800
PH01000031G1220	OS01G0906000
PH01000031G1260	OS01G0906200
PH01000031G1370	OS01G0906600
PH01000031G1410	OS07G0602700
PH01000031G1420	OS01G0907400
PH01000031G1690	OS01G0908100
PH01000031G1740	OS01G0908200
PH01000031G1760	OS01G0908500
PH01000031G1840	OS01G0908700
PH01000031G1890	OS01G0909000
PH01000031G1980	OS01G0909400
PH01000031G2080	OS02G0297600
PH01000031G2220	OS01G0910800
PH01000031G2300	OS01G0910900
PH01000031G2350	OS01G0911100
PH01000031G2360	OS01G0911200
PH01000031G2370	OS01G0911300
PH01000031G2430	OS01G0911800
PH01000031G2510	OS01G0912600
PH01000031G2530	OS01G0912700
PH01000032G0070	OS01G0784800
PH01000032G0100	OS04G0631600
PH01000032G0330	OS01G0785700
PH01000032G0410	OS01G0785900
PH01000032G0530	OS01G0786900
PH01000032G0550	OS01G0787000
PH01000032G0710	OS01G0787600
PH01000032G0720	OS01G0788200
PH01000032G0810	OS01G0788400
PH01000032G0820	OS01G0788400
PH01000032G0890	OS01G0788700
PH01000032G0980	OS03G0115200
PH01000032G1030	OS01G0788500
PH01000032G1240	OS01G0793200
PH01000032G1300	OS01G0846600
PH01000032G1340	OS01G0793500
PH01000032G1420	OS01G0794100
PH01000032G1450	OS04G0625000
PH01000032G1490	OS01G0794400
PH01000032G1530	OS01G0794800
