ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01000006G2410	61.59	57.81	32.39	25.86	7.58
PH01000006G2500	2.16	1.65	1.57	2.07	1.41
PH01000006G2600	19.61	17.92	15.51	17.33	16.04
PH01000006G2790	48.84	46.87	44.42	43.97	36.7
PH01000006G2800	5.78	8.83	7.97	8.17	2.95
PH01000006G3040	62.57	58.43	74.07	49.1	90.26
PH01000006G3200	10.44	9.37	18.71	13.93	16.3
PH01000006G3240	19.85	18.48	15.5	16.95	13.24
PH01000006G3340	9.15	8.32	6.59	7.79	4.74
PH01000006G3360	19.14	23.27	26.41	15.67	11.64
PH01000006G3520	112.46	113.14	140.91	135.61	145.95
PH01000006G3570	19.15	19.7	9.55	15.21	3.75
PH01000006G3600	0	0.21	0.31	0.18	2.6
PH01000006G3670	11.99	9.82	7.29	8.49	6.84
PH01000006G3730	12.61	16.48	16.91	16.33	22.16
PH01000007G0830	0.64	0.47	0.59	1.35	0.64
PH01000007G0890	27.11	22.68	16.97	25.89	21.19
PH01000007G1150	0.17	0.73	1.72	1.25	12.86
PH01000007G1340	24.82	26.64	32.45	46	39.48
PH01000007G1470	12.45	10.87	9.9	12.3	9.28
PH01000007G1520	46.05	18.51	5.11	22.17	3.99
PH01000007G1740	33.41	31.17	26.28	19.86	12.24
PH01000007G1750	13.5	11.26	7.97	12.65	5.95
PH01000007G1880	3.64	4.8	6.42	5.93	3.03
PH01000007G1960	10.47	12.84	16.58	23.17	28.26
PH01000007G2100	23.59	19.38	17.09	22.21	14.59
PH01000007G2380	3.86	5.51	10.72	4.98	7.89
PH01000007G2390	58.58	56.88	79.51	73.89	98.76
PH01000007G2400	19.21	14.87	9.41	13.82	7.29
PH01000007G2410	2.66	2.83	2.61	3.21	2.42
PH01000007G2600	15.61	20.47	25.34	23.12	19.26
PH01000007G2620	10.54	13.55	25.63	15.66	19.9
PH01000007G2760	18.41	18.81	17.48	22.02	12.44
PH01000007G2860	25.92	28.77	45.02	25.88	29.31
PH01000007G2920	15.64	16.23	17.9	10.72	11.86
PH01000007G2970	17.22	15.89	18.17	15.24	14.89
PH01000007G3010	16.1	13.24	8.86	10.47	4.81
PH01000007G3080	3.57	4.68	4.08	6.38	5.15
PH01000007G3150	45.73	42.54	47.19	42.37	52.67
PH01000007G3320	42.89	41.24	31.1	34.61	15.59
PH01000007G3390	15.45	14.13	13.06	23.18	18.4
PH01000007G3570	19.86	20.45	18.08	15.71	11.47
PH01000007G3590	0.83	0.82	0.82	0.63	0.19
PH01000007G3600	1.01	0.75	1.52	0.64	0.85
PH01000007G3610	10.99	13.76	18.33	13.91	22.73
PH01000007G3680	6.3	7.04	7.7	10.66	5.62
PH01000008G0200	8.52	4.95	3.66	3.91	0.73
PH01000008G0420	17.72	13.84	11.82	14.45	9.91
PH01000008G0500	2.08	0.93	0.78	0.16	0
PH01000008G0920	603.26	649.33	516.77	402.09	219.55
PH01000008G1020	55.12	48.38	30.83	59.05	45.2
PH01000008G1030	43.79	40.76	25.82	51.74	39.49
PH01000008G1080	2.41	2.38	2.36	1.99	1.29
PH01000008G1140	26.22	26.72	25.01	32.44	43.8
PH01000008G1310	26.34	19.42	14.98	21.75	16.59
PH01000008G1430	7.41	2.05	0	1.97	0.28
PH01000008G1440	12.09	3.45	0.19	6.41	6.3
PH01000008G1510	18.05	20.32	23.32	14.62	15.01
PH01000008G1540	59.37	59.47	48.96	50.68	35.62
PH01000008G1560	0.76	0.31	1.59	0.45	0.76
PH01000008G2080	40.54	40.49	38.65	45.54	41.69
PH01000008G2090	76.71	82.05	69.02	70.69	42.54
PH01000008G2100	0.23	0.31	0.07	0.03	0.02
PH01000008G2130	13.79	15.67	10.46	9.32	9.18
PH01000008G2140	22.37	22.02	18.94	17.92	14.79
PH01000008G2210	24.52	22.46	17.4	18.21	8.86
PH01000008G2240	0.11	0.19	0.62	0.78	1.49
PH01000008G2370	8.34	8.13	7.96	13.3	10.81
PH01000008G2420	114.45	113.26	107.29	97.96	99.06
PH01000008G2470	11.9	12.04	12.68	10.86	11.93
PH01000008G2620	0.28	0.19	1.17	0.25	1.3
PH01000008G2640	21.41	21.81	14.22	13.77	11.76
PH01000008G2650	19.18	17.6	18.2	12.83	9.75
PH01000008G2700	17.88	14.03	12.38	10.1	9.18
PH01000008G2960	74.02	104.03	85.21	91.18	148.11
PH01000008G3210	123.09	107.49	101.57	87.4	94.21
PH01000009G0030	19.05	22.43	25.82	22.35	17.58
PH01000009G0060	3.12	4.76	14.62	9.64	64.04
PH01000009G0150	8.66	7.51	6.49	8.58	6.66
PH01000009G0160	17.25	11.9	7.91	11.89	5.67
PH01000009G0260	29.8	37.78	100.37	28.34	37.38
PH01000009G0270	64.79	68.69	96.47	90.59	130.44
PH01000009G0300	58.16	49.06	45.02	38.32	41.63
PH01000009G0320	10.46	8.23	4.92	7.66	3.92
PH01000009G0350	103.94	129.88	207.18	174.51	392.36
PH01000009G0360	10.86	8.97	9.69	8.66	8.12
PH01000009G0410	23.24	22.66	20.24	21.27	17.29
PH01000009G0420	8.66	8.22	9.67	11.66	5.3
PH01000009G0430	5.24	5.64	3.47	5.5	4.61
PH01000009G0510	41.63	37.1	46.47	58.21	58.02
PH01000009G0530	43.91	45.34	49.05	35.03	47.6
PH01000009G0540	16.22	14.56	10	7.18	3.08
PH01000009G0590	33.51	32.97	36.72	29.12	48.37
PH01000009G0600	1.15	1.07	0.91	1.36	1.21
PH01000009G0810	15.72	20.46	24.86	17.86	14.51
PH01000009G0830	677.35	745.39	750.09	599.8	704.93
PH01000009G0840	2.24	1.95	2.07	2.16	1.49
PH01000009G0850	4.71	4.02	2.75	3.2	1.82
PH01000009G0870	139.83	123.37	106.64	84.12	68.78
PH01000009G0890	126.05	137.76	132.7	118.78	155.52
PH01000009G0970	37.21	35.28	30.63	31.49	24.18
PH01000009G1080	3.29	4.69	2.48	0.94	1.16
PH01000009G1240	325.72	356.01	365.92	369.25	364.22
PH01000009G1290	2.62	1.78	0.06	2.53	0
PH01000009G1300	3.02	1.62	0	1.43	0
PH01000009G1330	46.81	48.59	44.12	97.79	56.08
PH01000009G1370	9.56	11.99	6.55	9.61	2.25
PH01000009G1380	3.46	4.01	2.46	2.37	0.7
PH01000009G1390	37.53	34.81	22.35	23.56	7.75
PH01000009G1450	23.22	18.24	19.02	26.23	45.19
PH01000009G1660	16.69	13.51	10.06	9.46	3.79
PH01000009G1670	2.04	1.55	0.15	1.49	0.13
PH01000009G1680	9.56	8.61	4.25	5.84	1.18
PH01000009G1800	152.85	135.18	112.7	147.51	146.97
PH01000009G1900	7.19	10.28	17.85	54.27	65.88
PH01000009G1940	0.97	1.48	0.98	0.58	0.25
PH01000009G2100	0.45	1.56	8.26	1.69	3.2
PH01000009G2130	33.34	38.96	38.71	26.13	28.59
PH01000009G2140	153.78	130.3	106.96	96.36	80.38
PH01000009G2190	9.36	6.25	2.81	2.73	1.02
PH01000009G2290	11.57	10.28	7.19	11.7	5.64
PH01000009G2360	9.77	19.19	30.89	37.27	26.65
PH01000009G2390	280.28	129.22	78.06	25.01	9.56
PH01000009G2460	17.72	71.36	74.85	14.99	86
PH01000009G2490	0.41	0.54	1.13	0.67	1.81
PH01000009G2500	1.82	2.49	5.49	3.17	13.57
PH01000009G2540	2.44	1.21	0.81	7.37	3.83
PH01000009G2680	17.01	32.61	48.17	28.08	37.43
PH01000009G2750	1.3	2.36	4.11	2.97	10.29
PH01000009G2810	36.47	52.67	95.75	66.21	49.26
PH01000009G2840	4.67	4.52	5.45	4.9	8.1
PH01000009G2950	0.04	0.19	1.17	0.25	0.81
PH01000009G3360	10.37	8.35	7.86	10.76	6.32
PH01000009G3370	0.4	0.58	8.51	0	0.68
PH01000010G0100	56.17	60.73	51.71	54	28.13
PH01000010G0110	0.8	1.19	0.53	1.31	0.83
PH01000010G0140	9.18	10.42	8.59	7.95	3.57
PH01000010G0220	24.7	23.54	36.04	19.85	11.3
PH01000010G0280	68.05	64.25	66.25	61.28	55.6
PH01000010G0320	11.36	10.46	11.99	10.29	10.11
PH01000010G0350	19.18	20.9	18.35	20.21	17.03
PH01000010G0450	0.48	0.25	0.43	0.5	0.31
PH01000010G0460	41.87	25.83	10.47	33.02	9.92
PH01000010G0610	50.51	43.53	21.95	53.15	5.39
PH01000010G0620	0.02	0.21	0.66	0.02	0.2
PH01000010G0640	0.64	0.51	0.77	0.25	0.48
PH01000010G0700	13	9.05	6.29	8.5	4.29
PH01000010G0730	617.77	635.82	525.63	477.74	393.71
PH01000010G0740	27.68	20.11	11.96	47.07	11.13
PH01000010G0760	2.18	2.93	4.24	2.66	4.1
PH01000010G0770	2.78	2.07	2.82	2.96	2.67
PH01000010G0850	4.08	2.77	1.02	8.45	11.54
PH01000010G1020	109.48	103.56	126.63	170.02	149.55
PH01000010G1070	3.13	2.27	2.25	1.11	0.48
PH01000010G1080	0.25	0.12	1.94	4.23	0.82
PH01000010G1090	35.3	43.45	56.63	37.8	59.49
PH01000010G1120	729.53	747.26	581.54	488.09	443.05
PH01000010G1130	0.84	2.41	4.65	6.12	4.24
PH01000010G1220	1.59	1.13	2.06	1.26	4.05
PH01000010G1380	1.25	0.89	0.34	1.69	0.11
PH01000010G1410	7.44	8.16	27	14.24	45.23
PH01000010G1470	27.12	25.77	24	21.64	19.16
PH01000010G1530	0.28	0.32	0.03	0	0
PH01000010G1560	12.35	10.78	9.29	9.68	6.19
PH01000010G1590	23.44	23.54	17.27	18.29	16.4
PH01000010G1610	20.42	17.09	23.06	19.21	32.14
PH01000010G1820	0.07	0.15	0.43	0	0.48
PH01000010G1850	9.82	9.05	8.54	7.74	6.68
PH01000010G1950	14.25	15.07	9.28	9.56	2.19
PH01000010G1960	16.34	18.47	20.51	19.11	22.36
PH01000010G2010	5.88	5.24	5.66	6.46	4.81
PH01000010G2050	33.37	25.5	35.71	78.87	63.54
PH01000010G2350	55.18	70.93	69.4	83.43	67.61
PH01000010G2470	26.37	29.15	27.91	23.43	15.14
PH01000010G2480	18.29	22.57	20.94	18.04	20.6
PH01000010G2510	16.57	14.3	14.99	16.47	18.52
PH01000010G2530	72.24	60.48	64.05	73.2	107.42
PH01000010G2550	4.4	6.28	6.29	8.8	3.92
PH01000010G2650	2.04	1.55	0.95	0.65	0.54
PH01000010G2680	7.54	5.63	5.05	6.15	5.19
PH01000010G2770	91.39	85.98	84.22	111.5	132.68
PH01000010G2810	7.68	7.7	5.66	5.75	3.57
PH01000010G2820	0.96	0.78	0.92	1.55	2.44
PH01000010G2990	6.87	5.69	6.07	4.03	2.88
PH01000010G3030	11.09	9.78	8.08	8.72	5.39
PH01000010G3080	40.52	41.54	24.43	27.27	12.3
PH01000010G3100	70.82	57.56	50.89	62.13	58
PH01000010G3140	2.77	4.37	21.29	13.52	14.81
PH01000010G3150	8.29	6.34	3.45	6.02	3.4
PH01000010G3180	13.21	12.01	16.31	12.54	25.77
PH01000011G0130	1.59	4.07	3.5	2.18	3.24
PH01000011G0270	12.85	12.57	9.18	5.23	1.45
PH01000011G0320	1.25	0.96	0.72	1.04	0.88
PH01000011G0540	10.69	8.56	4.77	6.56	1.66
PH01000011G0550	18.88	14.16	7.66	12.89	1.05
PH01000011G0660	1	0.9	1.53	0.75	0.46
PH01000011G1090	0.24	0.39	0.83	2.06	1.44
PH01000011G1110	17.32	38.1	57.36	63.34	55.14
PH01000011G1210	31.7	29.79	22.57	24.92	18.17
PH01000011G1240	9.08	6.88	4.32	14.01	8.07
PH01000011G1270	2.26	2.59	9.99	10.81	28.31
PH01000011G1330	15.48	10.65	14.29	13.7	15.79
PH01000011G1350	26.77	35.11	26.57	23.78	21.76
PH01000011G1390	16.95	14.84	6.68	16.13	0.92
PH01000011G1470	26.05	23.75	26	26.02	26.32
PH01000011G1530	0.71	0.62	0.79	1.33	1.89
PH01000011G1610	10.29	35.47	117.11	20.94	75.57
PH01000011G1700	133.76	130.84	148.74	149.41	182.25
PH01000011G1710	0.81	3.53	2.05	1.81	2.48
PH01000011G1730	26.58	23.37	27.41	28.72	40.22
PH01000011G1850	5.37	8.84	9.95	9.01	8.35
PH01000011G1880	110.61	99.2	92.25	72.53	63.64
PH01000011G1890	11.74	13	20.49	26.91	46.48
PH01000011G1900	3.24	5.48	6.6	0.56	0.14
PH01000011G1960	10.38	16.27	28.35	19.63	35.24
PH01000011G1970	6.31	8.22	13.97	9.45	15.19
PH01000011G2050	129.69	141.78	150.75	178.23	300.39
PH01000011G2080	29.52	29.51	29.29	29.23	21.43
PH01000011G2100	16.42	16.35	16.88	13.96	12
PH01000011G2110	12.11	14.19	14.83	12.73	10.61
PH01000011G2120	13.53	12.94	13.89	12.17	9.12
PH01000011G2220	1.94	3	6.66	10.06	5.02
PH01000011G2340	4.16	4.12	3.25	4.04	1.37
PH01000011G2580	14.74	10.51	9.03	12.57	7.02
PH01000011G2670	3.31	6.54	7.01	5.39	3.25
PH01000011G2710	8.55	6.36	5.9	4.92	5.8
PH01000011G2810	5.57	6.58	6	5.41	4.45
PH01000011G2980	28.22	28.16	34.28	39.87	34.97
PH01000011G2990	32.37	30.71	35.65	41.09	43.27
PH01000011G3000	1.5	1.89	2.35	1.4	1.49
PH01000011G3020	4.21	4.2	8.84	2.46	4.69
PH01000011G3210	5.11	6.04	4.97	10.74	1.34
PH01000012G0010	2.87	2.44	1.28	0.74	0.37
PH01000012G0070	45.19	35.98	40.86	33.59	38.56
PH01000012G0140	82.51	79.47	73.29	63.3	49.35
PH01000012G0150	7.76	7.81	7.07	5.87	5.2
PH01000012G0160	8.12	6.56	5.31	5.08	2.76
PH01000012G0190	46.33	30.96	32.46	83.64	47.48
PH01000012G0240	0.62	0.32	0.43	0.37	0.51
PH01000012G0330	6.77	7.7	6.92	4.48	2.64
PH01000012G0350	20.12	16.9	21.28	38.63	54.37
PH01000012G0400	62.96	71.03	86.29	63.49	55.5
PH01000012G0420	16.23	17.34	20.91	15.07	19.66
PH01000012G0490	77.81	81.82	91.06	101.86	105.41
PH01000012G0560	33.71	38.31	59.83	27.72	41.8
PH01000012G0660	5.11	4.34	6.23	2.35	2.26
PH01000012G0700	1.17	3.78	13.91	1.78	12.8
PH01000012G0750	152.15	150.28	146.65	105.13	82.51
PH01000012G0830	0.17	0.39	4.26	4.59	26.32
PH01000012G0930	81.42	96.61	82.97	66.6	57.67
PH01000012G0950	9.97	7.4	3.73	5.14	3.04
PH01000012G0960	17.21	21.26	17.84	17.05	19.16
PH01000012G1010	14.54	12.09	13.08	18.14	10.86
PH01000012G1020	0.78	0.7	1.31	3.57	6.13
PH01000012G1060	35.58	31.21	23.16	24.54	11.82
PH01000012G1090	1.03	1.22	1.51	1.14	2.44
PH01000012G1110	1.01	0.93	1.04	0.62	0.81
PH01000012G1160	10.11	10.31	11.48	13.26	21.47
PH01000012G1170	21.06	14.66	10.89	13.48	18.57
PH01000012G1250	22.52	22.89	15.75	16.66	7.7
PH01000012G1300	0.54	0.99	0.28	0.95	0.13
PH01000012G1310	10.23	11.03	6.17	14.3	2.39
PH01000012G1330	4.74	5.6	7.71	9.33	20.22
PH01000012G1530	77.45	94.99	85.17	78.69	66.28
PH01000012G1560	1.04	1.18	0.72	0.21	0.77
PH01000012G1620	8.23	5.2	2.07	3.69	0.44
PH01000012G1630	76.06	122.4	252.59	72.05	157.83
PH01000012G1640	12.28	12.52	13.72	8.98	13.8
PH01000012G1750	3.98	2.92	1.11	6.2	1.04
PH01000012G1880	4.67	4.39	4.01	3.05	4.65
PH01000012G1890	21.04	25.02	25.98	20.17	19.51
PH01000012G1900	52.97	58.49	53.98	68.4	60.97
PH01000012G1930	0.6	1.76	1.4	8.48	5.17
PH01000012G2000	10.42	8.74	6.74	8.06	5.67
PH01000012G2150	79.88	71.2	92.53	100.5	112.34
PH01000012G2160	27.51	33.63	53.05	26.21	31.02
PH01000012G2230	23.45	22.11	19.7	17.32	14.1
PH01000012G2360	8.47	8.26	5.77	4.7	1
PH01000012G2370	93.16	75.34	62.64	89.04	102.73
PH01000012G2420	15.17	28.14	35.1	69.16	58.21
PH01000012G2490	39.33	28.13	16.82	57.44	28.28
PH01000012G2610	19.94	38.69	43.75	8.94	4.09
PH01000012G2620	5.81	9.55	9.5	12.76	22.25
PH01000012G2650	14.88	16.77	24.22	14.39	12.26
PH01000012G2690	58.22	75.44	61.9	86.71	46
PH01000012G2900	10.51	9.1	7.58	9.22	6.63
PH01000012G2960	17.05	17.3	21.36	21.11	21.99
PH01000013G0080	16.16	21.24	33.8	20.5	36.43
PH01000013G0090	36.63	35.03	35.38	25.83	20.67
PH01000013G0130	37.33	35.47	37.54	27.23	21.63
PH01000013G0260	10.54	11.65	13.41	11.41	9.81
PH01000013G0270	3.25	4.75	6.78	5.19	7.09
PH01000013G0420	1.84	1.34	1.85	2.79	0.74
PH01000013G0550	17.77	17.45	18.34	12.9	9.39
PH01000013G0830	10.7	12.39	18.64	10.84	14.61
PH01000013G0860	6.15	5.51	5.99	4.01	4.18
PH01000013G1010	24.34	25.44	37.52	35.94	90.95
PH01000013G1020	80.42	82.02	73.62	67.07	57.83
PH01000013G1030	20.64	20.01	18.23	19.63	20.15
PH01000013G1080	13.42	13.64	9.11	10.87	7.41
PH01000013G1110	1.27	1.84	1.88	1.28	1.36
PH01000013G1210	23.18	19.47	11.39	11.72	5.95
PH01000013G1310	19.46	13.82	8.58	13.31	5.04
PH01000013G1330	32.6	29.2	19.24	24.95	10.28
PH01000013G1480	140.83	147.41	176.87	140.9	153.94
PH01000013G1500	87.33	85.52	72.23	57.75	38.1
PH01000013G1620	23.52	23.84	28.27	12.69	5.89
PH01000013G1690	16.92	19.31	15.12	13.76	11.4
PH01000013G1830	0.68	0.22	1.29	0.84	4.79
PH01000013G1920	25.12	25.84	22.73	27	16.73
PH01000013G1960	56.13	55.02	51.83	49.41	53.17
PH01000013G2230	19.28	17.53	13.83	18.28	10.08
PH01000013G2240	20.06	20.94	22.1	18.16	15.03
PH01000013G2450	24.61	27.56	39.03	31.39	26.48
PH01000013G2460	7.48	7.69	3.83	5.11	1.9
PH01000013G2480	10.07	9	5.99	5.85	4.13
PH01000013G2540	20.4	16.5	14.71	15.14	13.67
PH01000013G2600	46.31	45.1	38.77	34.19	26.36
PH01000013G2610	30.76	29.77	36.77	37.02	57.66
PH01000013G2620	27.28	26.83	31.01	30.83	47.08
PH01000013G2730	16.27	15.76	15.05	13.2	13.12
PH01000013G2740	19.41	23.83	18.57	24.37	16.46
PH01000014G0030	274.14	273.48	226.71	216.68	170.56
PH01000014G0040	29.38	26.48	22.48	25.3	17.7
PH01000014G0070	24.79	23.62	17.82	17.42	12.45
PH01000014G0090	26.13	24.54	14.64	19.81	13.73
PH01000014G0130	51.74	47.28	45.58	45.62	40.8
PH01000014G0180	10.2	29.1	52.55	38.35	35.93
PH01000014G0210	57.2	51.15	40.36	57.07	52.73
PH01000014G0220	51.98	50.22	43.52	47.73	52.65
PH01000014G0340	25.31	22.38	15.25	13.3	15.72
PH01000014G0360	1384.42	1404.08	1068.69	1630.28	953.45
PH01000014G0390	310.4	382.72	456.88	322.12	239.91
PH01000014G0400	4.67	5.95	7.91	4.89	3.17
PH01000014G0460	23.25	26.42	32.16	37.53	34.33
PH01000014G0470	15.21	16.56	19.56	21.63	23.3
PH01000014G0540	40.16	42.54	32.06	31.36	16.39
PH01000014G0610	4.76	4.89	6.57	6.05	6.84
PH01000014G0960	15.41	12.95	12.22	10.74	11.22
PH01000014G0980	0.84	1.13	1.25	1.11	0.47
PH01000014G0990	3.64	2.52	2.04	2.13	0.91
PH01000014G1010	62.98	64.88	80.32	66.56	116.79
PH01000014G1060	22.39	19.22	16.98	15.64	9.7
PH01000014G1100	0.2	0.57	0.6	0.37	0.9
PH01000014G1170	10.21	6.87	4.52	39.71	36.11
PH01000014G1190	6.78	8.94	15.45	6.58	11.03
PH01000014G1200	6.08	8.35	12.15	10.76	8.46
PH01000014G1270	6.24	6.04	7.11	5.29	5.95
PH01000014G1320	2.22	7.93	51.07	14.74	19.84
PH01000014G1340	9.22	7.29	12.04	11.04	18.68
PH01000014G1410	23.68	24.58	11.91	18.44	13.15
PH01000014G1430	77.59	44.67	25.14	34.27	6.98
PH01000014G1630	30.67	33.71	35.12	43.81	32.65
PH01000014G1850	4.98	1.76	0.43	0.12	0
PH01000014G2100	43.68	35.32	21.29	26.51	21.53
PH01000014G2120	36.58	42.91	50.92	43.72	52.97
PH01000014G2300	19.83	19.65	21.47	12.34	26.59
PH01000014G2320	29.86	31.36	33.71	19.04	43.23
PH01000014G2450	5.46	5.62	3.96	4.49	3.38
PH01000014G2460	5.08	3.99	2.01	5.11	3.06
PH01000014G2470	5.32	4.76	3.85	1.9	1.79
PH01000014G2480	4.45	4.36	2.88	1.62	1.94
PH01000014G2500	1.97	0.74	0.69	0	0
PH01000014G2580	40.37	37.04	30.5	32.59	23.51
PH01000014G2660	23.55	31.09	42.12	84.22	42.16
PH01000014G2680	44.63	36.61	23.04	47.7	16.78
PH01000015G0010	8.88	3.78	0.93	1.98	0.56
PH01000015G0080	144.09	152.37	146.49	149.79	134
PH01000015G0090	1.12	1.59	3.28	1.85	3.14
PH01000015G0160	14.16	21.08	25.22	35.93	16.07
PH01000015G0190	3.38	2.53	2.03	11.18	6.95
PH01000015G0220	17.56	20.48	44.28	23.56	105.9
PH01000015G0230	0.68	0.98	1.86	0.83	2.47
PH01000015G0260	1.33	0.97	0.29	0.3	0
PH01000015G0390	3.2	3.22	2.74	2.95	1.67
PH01000015G0410	0.63	0.65	0.46	0.58	0.3
PH01000015G0530	1.14	1.84	1.02	1.62	0.54
PH01000015G0540	0.46	0.22	0.04	0.3	0.09
PH01000015G0560	1.99	1.83	0.28	2.73	2.46
PH01000015G0610	98.09	190.94	227.51	167.15	314.32
PH01000015G0640	15.62	26.23	23.25	16.63	34.54
PH01000015G0650	86.54	97.26	82.78	105.31	88.16
PH01000015G0810	35.63	40.8	24.53	86.57	63.88
PH01000015G1290	78.77	81.48	67.58	68.23	77.42
PH01000015G1320	58.98	52.02	51.96	61.31	60.04
PH01000015G1390	8.82	5.41	3.51	3.4	3.06
PH01000015G1440	49.35	35.71	17.03	30.89	7.82
PH01000015G1480	8.4	8.28	6.39	4.68	2.36
PH01000015G1490	28.92	22.51	11.13	65.07	38.7
PH01000015G1560	12.83	10.83	10.92	13.96	12.92
PH01000015G1630	0.14	0.18	0.7	0.16	0.92
PH01000015G1760	3.96	3.22	2.83	5.1	2.62
PH01000015G1770	16.67	10.93	6.9	12.46	9.8
PH01000015G1970	24.43	29.44	32.93	28.27	21.81
PH01000015G2020	15.36	17.9	14.12	9.2	4.87
PH01000015G2030	1.88	3.82	4.38	1.13	2.12
PH01000015G2060	1.52	0.91	3.42	0.14	0.38
PH01000015G2120	0.62	0.25	0.24	0.1	0.47
PH01000015G2130	15.7	14.15	9.08	10.95	6.55
PH01000015G2140	13.52	10.77	5.12	8.04	3.17
PH01000015G2160	10.9	13.27	5.52	7.68	3.07
PH01000015G2210	34.36	32.05	29.47	27.89	20.75
PH01000015G2360	5.76	5	2.47	2.82	4.56
PH01000015G2370	18.1	12.97	8.88	15.26	8.36
PH01000015G2420	148.56	122.4	61.05	142.85	52.69
PH01000015G2440	67.71	55.51	28.96	65.54	23.78
PH01000015G2470	0.67	1.11	1.3	18.75	8.87
PH01000015G2480	316.43	365.11	449.19	306	494.03
PH01000015G2590	33.79	38.46	45.74	38.05	32.24
PH01000015G2600	64.41	49.82	60.19	124.49	99.36
PH01000015G2630	0.67	0.92	1.25	1.32	1.58
PH01000015G2650	69.99	69.16	59.54	66.54	54.55
PH01000015G2730	11.11	9.69	7.89	7.01	10.06
PH01000015G2760	8.26	7.26	6.52	9.96	6.44
PH01000015G2850	0.08	0.46	0.22	0.61	1.83
PH01000016G0110	28.14	26.35	42.66	12.81	15.06
PH01000016G0280	11.91	15.78	23.46	10.87	26.04
PH01000016G0320	0.62	0.83	2.48	1.88	11.66
PH01000016G0530	54	56.2	44.37	49.12	29.27
PH01000016G0540	19.99	18.6	14.79	15.59	11.11
PH01000016G0560	11.39	11.92	10.24	8.68	6.45
PH01000016G0570	1.97	1.45	0.92	1.24	0.26
PH01000016G0600	13.1	17.71	20.04	15.31	19.06
PH01000016G0630	0.47	0.22	0.05	0.23	0.1
PH01000016G0660	65.63	62.56	50.12	70.51	49.67
PH01000016G0700	198.89	166.93	134.12	163	108.37
PH01000016G0730	89.43	77.72	46.4	40.57	22.88
PH01000016G0830	0.69	0.34	0.45	0.34	0.25
PH01000016G1030	61.67	60.68	56.97	47.19	41.03
PH01000016G1040	19.02	19.81	18.06	15.89	16.01
PH01000016G1050	1.22	0.5	0.08	0.25	0.07
PH01000016G1090	20.91	17.76	16.28	22.84	21.81
PH01000016G1150	42.23	43.73	27.85	42.44	21.84
PH01000016G1190	4	3.82	2.09	3.78	0.63
PH01000016G1570	87.82	112.36	132.78	108.4	107.12
PH01000016G1580	11.14	9.14	9.92	17.91	15.38
PH01000016G1650	262.74	277.38	225.41	284.19	188.1
PH01000016G1870	5.05	4.03	18.95	22.1	134.68
PH01000017G0030	35.31	29.26	26.12	33.07	27.12
PH01000017G0070	56.76	47.11	43.53	35.94	25.56
PH01000017G0080	16.56	20.57	17.38	5.59	1.31
PH01000017G0150	14.07	34.58	61.7	57.5	172.9
PH01000017G0270	0.09	0.23	0.6	0.19	1.6
PH01000017G0370	14.39	12.71	14.81	13.19	18.62
PH01000017G0390	6.49	6.82	2.68	5.7	6.92
PH01000017G0420	20.29	20.69	28.23	26.49	48.13
PH01000017G0440	24.09	19.42	20.96	31.51	37.55
PH01000017G0450	46.32	45.07	51.39	79.02	92.65
PH01000017G0480	2.38	1.95	2.17	1.43	2.4
PH01000017G0530	3.43	3.79	2.56	3.26	1.23
PH01000017G0660	5.05	4.84	5.55	4.8	6.79
PH01000017G0720	19.67	18.86	23.06	20.68	27.4
PH01000017G0730	9.63	10.09	8.24	11.42	8.17
PH01000017G0740	29.07	20.24	16.07	20.18	32.95
PH01000017G0870	7.31	6.76	10.02	5.49	4.8
PH01000017G0880	35.23	30.88	19.59	27.53	24
PH01000017G0910	0.25	0.44	0.96	0	2.88
PH01000017G1100	0.8	0.41	0.17	0.51	0.36
PH01000017G1110	28.66	30.47	30.05	25.3	28.09
PH01000017G1130	24.11	17.76	18.11	16.17	16.54
PH01000017G1140	22.14	21.27	18.28	19.39	15.05
PH01000017G1200	30.57	28.45	27.54	26.36	33.32
PH01000017G1210	7.12	11.88	17.58	53.02	95.8
PH01000017G1220	3.6	7.91	12.43	38.62	72.52
PH01000017G1420	8.53	7.31	8.36	5.94	7.58
PH01000017G1500	15.59	17.67	13.89	13.61	7.68
PH01000017G1540	10.52	12.34	5.77	8.96	3.36
PH01000017G1550	8.6	11.7	10.79	11.08	11.45
PH01000017G1560	31.08	50.31	73.84	63.72	149.71
PH01000017G1610	2.08	1.87	1.42	1.16	0.62
PH01000017G1630	43.66	34.35	13.66	32.8	4.43
PH01000017G1650	6.83	6.13	6.48	7.32	12.45
PH01000017G1770	0.14	0.24	0.76	0.11	0.38
PH01000017G1840	0	0.12	0	0.27	3.35
PH01000017G1880	14.33	12.5	10.83	11.11	9.17
PH01000017G1940	36.47	36.85	39.39	43.86	43.3
PH01000017G1950	7.83	6.23	2.97	5.34	2.54
PH01000017G1970	11.32	8.92	27.62	41.54	636.58
PH01000017G1990	5.03	2.96	2.18	0.65	5.8
PH01000017G2160	17.51	14.95	9.99	4.49	6.02
PH01000017G2230	28.54	22.78	18.52	17.01	16.71
PH01000017G2260	2.59	1.89	1.33	2.43	2.55
PH01000017G2270	38.92	16.83	6.92	34.74	3.15
PH01000017G2310	12.9	12.06	16.28	21.85	37.67
